Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
22,6,14/02/2018 02:31:40,366651,26,22,1912,2665,640,0,73.53846154,130.1817901,976,0,121.1363636,258.6415603,12483.26065,130.9146845,7801.085106,16429.98492,78174,4,366607,14664.28,21262.24445,78174,268,366645,17459.28571,29781.44791,104737,9,0,0,0,0,840,712,70.91212079,60.00256375,0,976,93.40816327,197.0824614,38841.4966,0,0,0,1,0,0,0,0,0,95.35416667,73.53846154,121.1363636,0,0,0,0,0,0,26,1912,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,376959,22,22,1976,2665,640,0,89.81818182,138.0336868,976,0,121.1363636,258.6415603,12311.68376,116.7235694,8766.488372,23208.57753,99554,4,376853,17945.38095,31065.0999,99554,136,376943,17949.66667,40629.35472,139686,9,0,0,0,0,712,712,58.3617847,58.3617847,0,976,103.1333333,203.7484635,41513.43636,0,0,0,1,0,0,0,0,1,105.4772727,89.81818182,121.1363636,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,347243,22,22,1992,2665,640,0,90.54545455,138.109938,976,0,121.1363636,258.6415603,13411.35746,126.7124175,8075.418605,20997.2325,90231,2,347197,16533.19048,27983.28116,90231,292,347229,16534.71429,38299.31079,129448,7,0,0,0,0,712,712,63.35620876,63.35620876,0,976,103.4888889,203.7496929,41513.93737,0,0,0,1,0,0,0,0,1,105.8409091,90.54545455,121.1363636,0,0,0,0,0,0,22,1992,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,364080,22,22,1976,2665,640,0,89.81818182,138.0336868,976,0,121.1363636,258.6415603,12747.19842,120.8525599,8466.976744,20001.63613,74976,6,364020,17334.28571,30021.18717,96507,159,364073,17336.80952,34080.91119,111817,9,0,0,0,0,712,712,60.42627994,60.42627994,0,976,103.1333333,203.7484635,41513.43636,0,0,0,1,0,0,0,0,1,105.4772727,89.81818182,121.1363636,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,357206,23,22,1976,2665,640,0,85.91304348,136.1542952,976,0,121.1363636,258.6415603,12992.50293,125.9777271,8118.318182,15663.99116,56925,3,356071,16185.04545,20944.09663,56925,310,357203,17009.66667,31859.8246,133661,9,0,0,0,0,744,712,64.38861609,61.58911105,0,976,100.8913043,202.0449046,40822.14348,0,0,0,1,0,0,0,0,0,103.1333333,85.91304348,121.1363636,0,0,0,0,0,0,23,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,200000,200000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,338377,22,22,1992,2665,640,0,90.54545455,138.109938,976,0,121.1363636,258.6415603,13762.75574,130.0324786,7869.232558,18545.77151,94451,5,337912,16091.04762,24979.50745,94451,106,338366,16112.66667,33771.16448,133337,13,0,0,0,0,712,712,65.01623928,65.01623928,0,976,103.4888889,203.7496929,41513.93737,0,0,0,1,0,0,0,0,1,105.8409091,90.54545455,121.1363636,0,0,0,0,0,0,22,1992,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:40,348334,22,22,1976,2665,640,0,89.81818182,138.0336868,976,0,121.1363636,258.6415603,13323.41948,126.3155477,8100.790698,19127.20179,93115,6,348282,16584.85714,26828.40346,93115,175,348326,16586.95238,34140.9957,129659,8,0,0,0,0,712,712,63.15777386,63.15777386,0,976,103.1333333,203.7484635,41513.43636,0,0,0,1,0,0,0,0,1,105.4772727,89.81818182,121.1363636,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,8,1,1,0,0,0,0,0,0,0,0,0,0,0,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,125000,125000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,55555.55556,55555.55556,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,8,1,1,0,0,0,0,0,0,0,0,0,0,0,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,125000,125000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,424765,21,20,2008,2665,640,0,95.61904762,140.0451628,976,0,133.25,268.7712537,11001.37723,96.52396031,10619.125,17850.22316,72363,4,423835,21191.75,28105.97132,109029,228,424757,22355.63158,33224.01984,134360,14,0,0,0,0,680,648,49.43910162,47.08485869,0,976,111.2619048,209.0607403,43706.39315,0,0,0,1,0,0,0,0,0,113.9756098,95.61904762,133.25,0,0,0,0,0,0,21,2008,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,423053,22,22,1944,2665,640,0,88.36363636,137.8690011,976,0,121.1363636,258.6415603,10894.61604,104.0058811,9838.44186,19300.93854,97474,5,423007,20143.19048,27656.71261,97474,204,423046,20145.04762,41073.98035,179240,11,0,0,0,0,712,712,52.00294053,52.00294053,0,976,102.4222222,203.7441007,41511.65859,0,0,0,1,0,0,0,0,1,104.75,88.36363636,121.1363636,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,408809,22,22,1928,2665,640,0,87.63636364,137.780552,976,0,121.1363636,258.6415603,11235.07555,107.6297244,9507.186047,24295.48,143445,4,408759,19464.71429,33925.76836,143445,203,408801,19466.71429,41828.20757,180174,12,0,0,0,0,712,712,53.8148622,53.8148622,0,976,102.0666667,203.7409675,41510.38182,0,0,0,1,0,0,0,0,1,104.3863636,87.63636364,121.1363636,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,418497,22,22,1960,2665,640,0,89.09090909,137.9533769,976,0,121.1363636,258.6415603,11051.45318,105.1381491,9732.488372,22573.30449,124230,4,418446,19926,30272.71015,124230,276,418490,19928.09524,39596.39331,161147,13,0,0,0,0,712,712,52.56907457,52.56907457,0,976,102.7777778,203.7465994,41512.67677,0,0,0,1,0,0,0,0,1,105.1136364,89.09090909,121.1363636,0,0,0,0,0,0,22,1960,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,370920,22,22,1960,2665,640,0,89.09090909,137.9533769,976,0,121.1363636,258.6415603,12468.99601,118.623962,8626.046512,21097.0638,103383,4,370839,17659,29235.67315,103383,272,370909,17662.33333,37101.93425,142959,11,0,0,0,0,712,712,59.31198102,59.31198102,0,976,102.7777778,203.7465994,41512.67677,0,0,0,1,0,0,0,0,1,105.1136364,89.09090909,121.1363636,0,0,0,0,0,0,22,1960,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,370665,22,22,1992,2665,640,0,90.54545455,138.109938,976,0,121.1363636,258.6415603,12563.90541,118.7055697,8620.116279,22912.14611,121236,3,370620,17648.57143,30782.02574,121236,283,370662,17650.57143,40326.25582,159756,11,0,0,0,0,712,712,59.35278486,59.35278486,0,976,103.4888889,203.7496929,41513.93737,0,0,0,1,0,0,0,0,1,105.8409091,90.54545455,121.1363636,0,0,0,0,0,0,22,1992,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,425769,23,22,1976,2665,640,0,85.91304348,136.1542952,976,0,121.1363636,258.6415603,10900.27691,105.6911142,9676.568182,19575.2257,104571,3,425718,19350.81818,28039.93026,104571,275,425763,20274.42857,41344.08933,186719,9,0,0,0,0,744,712,54.01990281,51.67121138,0,976,100.8913043,202.0449046,40822.14348,0,0,0,1,0,0,0,0,0,103.1333333,85.91304348,121.1363636,0,0,0,0,0,0,23,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,427416,25,20,1944,2665,640,0,77.76,132.2526874,976,0,133.25,268.7712537,10783.40539,105.2838452,9714,20976.64432,97881,7,425324,17721.83333,26863.36023,97881,256,427393,22494.36842,34884.81953,136460,8,0,0,0,0,808,648,58.49102514,46.79282011,0,976,100.1956522,202.0327388,40817.22754,0,0,0,1,0,0,0,0,0,102.4222222,77.76,133.25,0,0,0,0,0,0,25,1944,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,345686,20,22,1992,2665,640,0,99.6,141.8903951,976,0,121.1363636,258.6415603,13471.76339,121.497544,8431.365854,23615.09732,138401,4,345075,18161.84211,33986.80828,138401,297,345665,16460.2381,34531.85886,138793,9,0,0,0,0,648,712,57.85597334,63.64157067,0,976,108.3023256,207.2608817,42957.07309,0,0,0,1,0,0,0,0,1,110.8809524,99.6,121.1363636,0,0,0,0,0,0,20,1992,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,375337,22,22,1976,2665,640,0,89.81818182,138.0336868,976,0,121.1363636,258.6415603,12364.88809,117.2279845,8728.767442,21726.13701,103517,6,375283,17870.61905,30603.74077,103517,149,375318,17872.28571,37173.4877,143196,12,0,0,0,0,712,712,58.61399223,58.61399223,0,976,103.1333333,203.7484635,41513.43636,0,0,0,1,0,0,0,0,1,105.4772727,89.81818182,121.1363636,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:06,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,4,1,1,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,250000,250000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:18:07,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0,0,0
22,6,14/02/2018 02:31:41,379924,22,22,1944,2665,640,0,88.36363636,137.8690011,976,0,121.1363636,258.6415603,12131.37364,115.8126362,8835.44186,22737.47033,127730,3,379872,18089.14286,31961.73804,127730,317,379919,18091.38095,40575.25362,168040,9,0,0,0,0,712,712,57.90631811,57.90631811,0,976,102.4222222,203.7441007,41511.65859,0,0,0,1,0,0,0,0,1,104.75,88.36363636,121.1363636,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0
