Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,6,15/02/2018 09:39:35,23033286,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086830859,23033286,0,23033286,23033286,23033286,23033286,0,23033286,23033286,0,0,0,0,0,0,0,0,0,64,0,0.086830859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23033286,0,23033286,23033286
80,6,15/02/2018 09:39:35,23148536,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086398552,23148536,0,23148536,23148536,23148536,23148536,0,23148536,23148536,0,0,0,0,0,0,0,0,0,64,0,0.086398552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,23148536,0,23148536,23148536
80,6,15/02/2018 09:39:35,23029301,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086845884,23029301,0,23029301,23029301,23029301,23029301,0,23029301,23029301,0,0,0,0,0,0,0,0,0,64,0,0.086845884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23029301,0,23029301,23029301
80,6,15/02/2018 09:39:35,8932047,2,0,0,0,0,0,0,0,0,0,0,0,0,0.223912839,8932047,0,8932047,8932047,8932047,8932047,0,8932047,8932047,0,0,0,0,0,0,0,0,0,64,0,0.223912839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,8932047,0,8932047,8932047
80,6,15/02/2018 09:39:35,23029462,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086845277,23029462,0,23029462,23029462,23029462,23029462,0,23029462,23029462,0,0,0,0,0,0,0,0,0,64,0,0.086845277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23029462,0,23029462,23029462
80,6,15/02/2018 09:39:35,23148453,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086398862,23148453,0,23148453,23148453,23148453,23148453,0,23148453,23148453,0,0,0,0,0,0,0,0,0,64,0,0.086398862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23148453,0,23148453,23148453
80,6,15/02/2018 09:39:35,8932045,2,0,0,0,0,0,0,0,0,0,0,0,0,0.223912889,8932045,0,8932045,8932045,8932045,8932045,0,8932045,8932045,0,0,0,0,0,0,0,0,0,64,0,0.223912889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,8932045,0,8932045,8932045
80,6,15/02/2018 09:39:35,23029552,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086844937,23029552,0,23029552,23029552,23029552,23029552,0,23029552,23029552,0,0,0,0,0,0,0,0,0,64,0,0.086844937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23029552,0,23029552,23029552
80,6,15/02/2018 09:39:35,8932205,2,0,0,0,0,0,0,0,0,0,0,0,0,0.223908878,8932205,0,8932205,8932205,8932205,8932205,0,8932205,8932205,0,0,0,0,0,0,0,0,0,64,0,0.223908878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8932205,0,8932205,8932205
80,6,15/02/2018 09:39:35,23029593,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086844783,23029593,0,23029593,23029593,23029593,23029593,0,23029593,23029593,0,0,0,0,0,0,0,0,0,64,0,0.086844783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,23029593,0,23029593,23029593
80,6,15/02/2018 09:39:35,23140210,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086429639,23140210,0,23140210,23140210,23140210,23140210,0,23140210,23140210,0,0,0,0,0,0,0,0,0,64,0,0.086429639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23140210,0,23140210,23140210
80,6,15/02/2018 09:39:35,8932073,2,0,0,0,0,0,0,0,0,0,0,0,0,0.223912187,8932073,0,8932073,8932073,8932073,8932073,0,8932073,8932073,0,0,0,0,0,0,0,0,0,64,0,0.223912187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8932073,0,8932073,8932073
80,6,15/02/2018 09:39:35,23021315,2,0,0,0,0,0,0,0,0,0,0,0,0,0.08687601,23021315,0,23021315,23021315,23021315,23021315,0,23021315,23021315,0,0,0,0,0,0,0,0,0,64,0,0.08687601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23021315,0,23021315,23021315
80,6,15/02/2018 09:39:35,8924017,2,0,0,0,0,0,0,0,0,0,0,0,0,0.22411432,8924017,0,8924017,8924017,8924017,8924017,0,8924017,8924017,0,0,0,0,0,0,0,0,0,64,0,0.22411432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8924017,0,8924017,8924017
80,6,15/02/2018 09:39:35,23140238,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086429535,23140238,0,23140238,23140238,23140238,23140238,0,23140238,23140238,0,0,0,0,0,0,0,0,0,64,0,0.086429535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23140238,0,23140238,23140238
80,6,15/02/2018 09:39:35,8924140,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224111231,8924140,0,8924140,8924140,8924140,8924140,0,8924140,8924140,0,0,0,0,0,0,0,0,0,64,0,0.224111231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8924140,0,8924140,8924140
80,6,15/02/2018 09:39:35,23021516,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086875252,23021516,0,23021516,23021516,23021516,23021516,0,23021516,23021516,0,0,0,0,0,0,0,0,0,64,0,0.086875252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23021516,0,23021516,23021516
80,6,15/02/2018 09:39:35,23140501,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086428552,23140501,0,23140501,23140501,23140501,23140501,0,23140501,23140501,0,0,0,0,0,0,0,0,0,64,0,0.086428552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,23140501,0,23140501,23140501
80,6,15/02/2018 09:39:35,8924165,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224110603,8924165,0,8924165,8924165,8924165,8924165,0,8924165,8924165,0,0,0,0,0,0,0,0,0,64,0,0.224110603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,8924165,0,8924165,8924165
80,6,15/02/2018 09:39:35,23140680,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086427884,23140680,0,23140680,23140680,23140680,23140680,0,23140680,23140680,0,0,0,0,0,0,0,0,0,64,0,0.086427884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23140680,0,23140680,23140680
80,6,15/02/2018 09:39:35,23017475,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086890504,23017475,0,23017475,23017475,23017475,23017475,0,23017475,23017475,0,0,0,0,0,0,0,0,0,64,0,0.086890504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23017475,0,23017475,23017475
80,6,15/02/2018 09:39:35,8920259,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224208737,8920259,0,8920259,8920259,8920259,8920259,0,8920259,8920259,0,0,0,0,0,0,0,0,0,64,0,0.224208737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8920259,0,8920259,8920259
80,6,15/02/2018 09:39:35,23136612,2,0,0,0,0,0,0,0,0,0,0,0,0,0.08644308,23136612,0,23136612,23136612,23136612,23136612,0,23136612,23136612,0,0,0,0,0,0,0,0,0,64,0,0.08644308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,23136612,0,23136612,23136612
80,6,15/02/2018 09:39:35,23017574,2,0,0,0,0,0,0,0,0,0,0,0,0,0.08689013,23017574,0,23017574,23017574,23017574,23017574,0,23017574,23017574,0,0,0,0,0,0,0,0,0,64,0,0.08689013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23017574,0,23017574,23017574
80,6,15/02/2018 09:39:35,23136658,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086442908,23136658,0,23136658,23136658,23136658,23136658,0,23136658,23136658,0,0,0,0,0,0,0,0,0,64,0,0.086442908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23136658,0,23136658,23136658
80,6,15/02/2018 09:39:35,8920337,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224206776,8920337,0,8920337,8920337,8920337,8920337,0,8920337,8920337,0,0,0,0,0,0,0,0,0,64,0,0.224206776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8920337,0,8920337,8920337
80,6,15/02/2018 09:39:35,8920237,2,0,0,0,0,0,0,0,0,0,0,0,0,0.22420929,8920237,0,8920237,8920237,8920237,8920237,0,8920237,8920237,0,0,0,0,0,0,0,0,0,64,0,0.22420929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8920237,0,8920237,8920237
80,6,15/02/2018 09:39:35,23017388,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086890832,23017388,0,23017388,23017388,23017388,23017388,0,23017388,23017388,0,0,0,0,0,0,0,0,0,64,0,0.086890832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23017388,0,23017388,23017388
80,6,15/02/2018 09:39:35,23136490,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086443536,23136490,0,23136490,23136490,23136490,23136490,0,23136490,23136490,0,0,0,0,0,0,0,0,0,64,0,0.086443536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23136490,0,23136490,23136490
80,6,15/02/2018 09:39:35,23017331,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086891047,23017331,0,23017331,23017331,23017331,23017331,0,23017331,23017331,0,0,0,0,0,0,0,0,0,64,0,0.086891047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23017331,0,23017331,23017331
80,6,15/02/2018 09:39:35,8920175,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224210848,8920175,0,8920175,8920175,8920175,8920175,0,8920175,8920175,0,0,0,0,0,0,0,0,0,64,0,0.224210848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8920175,0,8920175,8920175
80,6,15/02/2018 09:39:35,23136400,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086443872,23136400,0,23136400,23136400,23136400,23136400,0,23136400,23136400,0,0,0,0,0,0,0,0,0,64,0,0.086443872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,23136400,0,23136400,23136400
80,6,15/02/2018 09:39:35,8916559,2,0,0,0,0,0,0,0,0,0,0,0,0,0.224301774,8916559,0,8916559,8916559,8916559,8916559,0,8916559,8916559,0,0,0,0,0,0,0,0,0,64,0,0.224301774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0,0,0,0,8916559,0,8916559,8916559
80,6,15/02/2018 09:39:35,23009788,2,0,0,0,0,0,0,0,0,0,0,0,0,0.086919532,23009788,0,23009788,23009788,23009788,23009788,0,23009788,23009788,0,0,0,0,0,0,0,0,0,64,0,0.086919532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0,0,0,0,23009788,0,23009788,23009788
