Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,6,15/02/2018 09:27:46,6000256,4,4,326,662,326,0,81.5,163,662,0,165.5,331,164.6596412,1.333276447,857179.4286,1865895.049,5004863,7,995393,331797.6667,571985.4172,992268,329,6000248,2000082.667,2649011.568,5005146,3124,0,0,0,0,136,136,0.666638223,0.666638223,0,662,109.7777778,233.4682943,54507.44444,0,0,0,1,0,0,0,0,1,123.5,81.5,165.5,0,0,0,0,0,0,4,326,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5996978,4,4,292,972,292,0,73,146,972,0,243,486,210.7728259,1.334005227,856711.1429,1865666.021,5003861,5,993117,331039,572364.9236,991949,293,5996973,1998991,2649271.98,5004185,1168,0,0,0,0,136,136,0.667002614,0.667002614,0,972,140.4444444,326.4441419,106565.7778,0,0,0,1,0,0,0,0,1,158,73,243,0,0,0,0,0,0,4,292,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5997651,4,4,366,972,366,0,91.5,183,972,0,243,486,223.0873387,1.333855538,856807.2857,1865506.223,5003631,4,994020,331340,572047.4645,991883,354,5997645,1999215,2648787.8,5003953,2135,0,0,0,0,136,136,0.666927769,0.666927769,0,972,148.6666667,331.6293111,109978,0,0,0,1,0,0,0,0,1,167.25,91.5,243,0,0,0,0,0,0,4,366,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5997339,4,4,433,972,433,0,108.25,216.5,972,0,243,486,234.2705657,1.333924929,856762.7143,1865401.435,5003375,3,993964,331321.3333,571906.1984,991701,282,5997333,1999111,2648614.759,5003677,2260,0,0,0,0,136,136,0.666962465,0.666962465,0,972,156.1111111,337.8122424,114117.1111,0,0,0,1,0,0,0,0,1,175.625,108.25,243,0,0,0,0,0,0,4,433,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5997583,4,4,433,972,433,0,108.25,216.5,972,0,243,486,234.2610348,1.333870661,856797.5714,1865835.87,5004881,2,992702,330900.6667,570117.9913,989214,264,5997581,1999193.667,2649482.426,5005187,3490,0,0,0,0,136,136,0.66693533,0.66693533,0,972,156.1111111,337.8122424,114117.1111,0,0,0,1,0,0,0,0,1,175.625,108.25,243,0,0,0,0,0,0,4,433,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5996975,4,4,297,972,297,0,74.25,148.5,972,0,243,486,211.606685,1.334005895,856710.7143,1865786.284,5004683,3,992292,330764,570151.0478,989116,284,5996972,1998990.667,2649496.821,5004976,3177,0,0,0,0,136,136,0.667002947,0.667002947,0,972,141,326.7384275,106758,0,0,0,1,0,0,0,0,1,158.625,74.25,243,0,0,0,0,0,0,4,297,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5997334,4,4,536,662,536,0,134,268,662,0,165.5,331,199.7554247,1.333926041,856762,1865535.472,5004326,3,993008,331002.6667,569328.1422,988402,273,5997331,1999110.333,2648901.858,5004632,4607,0,0,0,0,136,136,0.666963021,0.666963021,0,662,133.1111111,266.0058479,70759.11111,0,0,0,1,0,0,0,0,1,149.75,134,165.5,0,0,0,0,0,0,4,536,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5995312,4,4,326,972,326,0,81.5,163,972,0,243,486,216.5024939,1.334375926,856473.1429,1865862.717,5004832,3,990480,330160,569539.1384,987806,272,5995309,1998436.333,2650029.883,5005139,2680,0,0,0,0,136,136,0.667187963,0.667187963,0,972,144.2222222,328.6068235,107982.4444,0,0,0,1,0,0,0,0,1,162.25,81.5,243,0,0,0,0,0,0,4,326,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5995537,4,4,462,972,462,0,115.5,231,972,0,243,486,239.1779085,1.334325849,856505.2857,1865697.189,5004511,3,991026,330342,569355.2106,987775,305,5995534,1998511.333,2649656.329,5004844,3256,0,0,0,0,136,136,0.667162925,0.667162925,0,972,159.3333333,340.9076121,116218,0,0,0,1,0,0,0,0,1,179.25,115.5,243,0,0,0,0,0,0,4,462,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5994246,4,4,369,972,369,0,92.25,184.5,972,0,243,486,223.7145422,1.334613227,856320.8571,1865695.146,5004299,3,989947,329982.3333,569586.982,987684,284,5994243,1998081,2649905.553,5004606,2269,0,0,0,0,136,136,0.667306614,0.667306614,0,972,149,331.876483,110142,0,0,0,1,0,0,0,0,1,167.625,92.25,243,0,0,0,0,0,0,4,369,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5992780,4,4,329,662,329,0,82.25,164.5,662,0,165.5,331,165.3656567,1.334939711,856111.4286,1864773.014,5003223,6,989557,329852.3333,564232.2339,981357,323,5992774,1997591.333,2648266.555,5003521,8205,0,0,0,0,136,136,0.667469855,0.667469855,0,662,110.1111111,233.8174739,54670.61111,0,0,0,1,0,0,0,0,1,123.875,82.25,165.5,0,0,0,0,0,0,4,329,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5992091,4,4,461,972,461,0,115.25,230.5,972,0,243,486,239.148571,1.335093209,856013,1864697.863,5002915,7,989176,329725.3333,564435.2388,981466,289,5992084,1997361.333,2648244.3,5003200,7720,0,0,0,0,136,136,0.667546604,0.667546604,0,972,159.2222222,340.7967788,116142.4444,0,0,0,1,0,0,0,0,1,179.125,115.25,243,0,0,0,0,0,0,4,461,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5992397,4,4,585,972,585,0,146.25,292.5,972,0,243,486,259.829247,1.335025033,856056.7143,1864555.545,5002625,4,989772,329924,564347.0268,981561,300,5992390,1997463.333,2647867.33,5002899,8208,0,0,0,0,136,136,0.667512516,0.667512516,0,972,173,356.6595015,127206,0,0,0,1,0,0,0,0,1,194.625,146.25,243,0,0,0,0,0,0,4,585,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5991674,4,4,656,972,656,0,164,328,972,0,243,486,271.7103768,1.335186127,855953.4286,1863998.481,5001304,7,990370,330123.3333,563983.2884,981337,307,5991667,1997222.333,2646871.826,5001605,9033,0,0,0,0,136,136,0.667593063,0.667593063,0,972,180.8888889,367.5311022,135079.1111,0,0,0,1,0,0,0,0,1,203.5,164,243,0,0,0,0,0,0,4,656,4,972,26883,220,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5984468,4,4,420,972,420,0,105,210,972,0,243,486,232.6021294,1.336793847,854924,1864440.107,5001050,5,983418,327806,566045.8594,981419,329,5984463,1994821,2649355.212,5001351,1999,0,0,0,0,136,136,0.668396924,0.668396924,0,972,154.6666667,336.505572,113236,0,0,0,1,0,0,0,0,1,174,105,243,0,0,0,0,0,0,4,420,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987468,4,4,332,972,332,0,83,166,972,0,243,486,217.7882203,1.336124051,855352.5714,1865783.357,5004845,5,982623,327541,565037.4507,979989,304,5987463,1995821,2651533.631,5005133,2635,0,0,0,0,136,136,0.668062026,0.668062026,0,972,144.8888889,329.0275233,108259.1111,0,0,0,1,0,0,0,0,1,163,83,243,0,0,0,0,0,0,4,332,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,6008182,4,4,429,972,429,0,107.25,214.5,972,0,243,486,233.1820175,1.331517587,858311.7143,1866093.86,5004720,6,1003462,334487.3333,578133.2994,1002058,295,6008176,2002725.333,2647735.632,5005020,1404,0,0,0,0,136,136,0.665758794,0.665758794,0,972,155.6666667,337.4048014,113842,0,0,0,1,0,0,0,0,1,175.125,107.25,243,0,0,0,0,0,0,4,429,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987747,4,4,338,662,338,0,84.5,169,662,0,165.5,331,167.0077243,1.336061794,855392.4286,1865774.363,5004620,6,983127,327709,566028.4272,981302,344,5987741,1995913.667,2651474.785,5004929,1826,0,0,0,0,136,136,0.668030897,0.668030897,0,662,111.1111111,234.8874435,55172.11111,0,0,0,1,0,0,0,0,1,125,84.5,165.5,0,0,0,0,0,0,4,338,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987298,4,4,439,972,439,0,109.75,219.5,972,0,243,486,235.6655707,1.336161988,855328.2857,1865215.912,5004336,3,982962,327654,561461.2769,975963,283,5987295,1995765,2650390.597,5004644,7016,0,0,0,0,136,136,0.668080994,0.668080994,0,972,156.7777778,338.4323336,114536.4444,0,0,0,1,0,0,0,0,1,176.375,109.75,243,0,0,0,0,0,0,4,439,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5989289,4,4,292,662,292,0,73,146,662,0,165.5,331,159.2843491,1.335717812,855612.7143,1866597.732,5006737,3,982552,327517.3333,566131.888,981230,305,5989286,1996428.667,2652870.782,5007036,1323,0,0,0,0,136,136,0.667858906,0.667858906,0,662,106,229.7781539,52798,0,0,0,1,0,0,0,0,1,119.25,73,165.5,0,0,0,0,0,0,4,292,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5993463,4,4,365,972,365,0,91.25,182.5,972,0,243,486,223.076375,1.334787584,856209,1865528.677,5004831,4,988632,329544,565377.0979,982377,287,5993459,1997819.667,2649714.747,5005129,6255,0,0,0,0,136,136,0.667393792,0.667393792,0,972,148.5555556,331.5475498,109923.7778,0,0,0,1,0,0,0,0,1,167.125,91.25,243,0,0,0,0,0,0,4,365,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5996485,4,4,505,972,505,0,126.25,252.5,972,0,243,486,246.3109638,1.334114902,856640.7143,1865165.448,5004508,3,991977,330659,564511.8875,982481,306,5996482,1998827.333,2648284.554,5004794,9496,0,0,0,0,136,136,0.667057451,0.667057451,0,972,164.1111111,345.9437976,119677.1111,0,0,0,1,0,0,0,0,1,184.625,126.25,243,0,0,0,0,0,0,4,505,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987281,4,4,518,662,518,0,129.5,259,662,0,165.5,331,197.0844529,1.336165782,855325.8571,1865498.942,5003711,2,983570,327856.6667,566850.364,982399,293,5987279,1995759.667,2650999.529,5004028,1177,0,0,0,0,136,136,0.668082891,0.668082891,0,662,131.1111111,262.6444576,68982.11111,0,0,0,1,0,0,0,0,1,147.5,129.5,165.5,0,0,0,0,0,0,4,518,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5988378,4,4,318,662,318,0,79.5,159,662,0,165.5,331,163.650324,1.335921012,855482.5714,1865248.994,5004344,3,984034,328011.3333,562440.3259,977452,252,5988375,1996125,2650427.194,5004863,6590,0,0,0,0,136,136,0.667960506,0.667960506,0,662,108.8888889,232.5556086,54082.11111,0,0,0,1,0,0,0,0,1,122.5,79.5,165.5,0,0,0,0,0,0,4,318,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5989047,4,4,516,972,516,0,129,258,972,0,243,486,248.453552,1.335771785,855578.1429,1865126.229,5004190,4,984857,328285.6667,561969.3619,977179,283,5989043,1996347.667,2649809.184,5004481,7679,0,0,0,0,136,136,0.667885892,0.667885892,0,972,165.3333333,347.3154186,120628,0,0,0,1,0,0,0,0,1,186,129,243,0,0,0,0,0,0,4,516,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5994001,4,4,412,972,412,0,103,206,972,0,243,486,230.8975257,1.334667779,856285.8571,1864335.295,5003425,7,990576,330192,559628.7768,976348,318,5993994,1997998,2647108.605,5003754,14228,0,0,0,0,136,136,0.667333889,0.667333889,0,972,153.7777778,335.7267407,112712.4444,0,0,0,1,0,0,0,0,1,173,103,243,0,0,0,0,0,0,4,412,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987240,4,4,349,972,349,0,87.25,174.5,972,0,243,486,220.6358857,1.336174932,855320,1864717.75,5003156,4,984084,328028,561373.1143,976232,258,5987233,1995744.333,2649356.463,5003468,7849,0,0,0,0,136,136,0.668087466,0.668087466,0,972,146.7777778,330.2823708,109086.4444,0,0,0,1,0,0,0,0,1,165.125,87.25,243,0,0,0,0,0,0,4,349,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987671,4,4,395,662,395,0,98.75,197.5,662,0,165.5,331,176.5294052,1.336078753,855381.5714,1864380.425,5002566,7,985105,328368.3333,560683.3006,975770,300,5987664,1995888,2648549.621,5002876,9349,0,0,0,0,136,136,0.668039376,0.668039376,0,662,117.4444444,242.417569,58766.27778,0,0,0,1,0,0,0,0,1,132.125,98.75,165.5,0,0,0,0,0,0,4,395,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5980774,4,4,514,972,514,0,128.5,257,972,0,243,486,248.4628244,1.337619512,854396.2857,1864776.311,5002261,2,978513,326171,562629.0424,975838,322,5980772,1993590.667,2650853.34,5002557,2677,0,0,0,0,136,136,0.668809756,0.668809756,0,972,165.1111111,347.0635549,120453.1111,0,0,0,1,0,0,0,0,1,185.75,128.5,243,0,0,0,0,0,0,4,514,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5981492,4,4,677,972,677,0,169.25,338.5,972,0,243,486,275.6837257,1.337458948,854498.8571,1864501.92,5001893,4,979599,326533,561787.0117,975225,273,5981488,1993829.333,2650135.826,5002205,4382,0,0,0,0,136,136,0.668729474,0.668729474,0,972,183.2222222,370.9749917,137622.4444,0,0,0,1,0,0,0,0,1,206.125,169.25,243,0,0,0,0,0,0,4,677,4,972,26883,221,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5979329,4,4,407,972,407,0,101.75,203.5,972,0,243,486,230.6278848,1.337942769,854189.8571,1864546.927,5001611,3,977718,325906,562360.4197,975263,302,5979326,1993108.667,2650667.784,5001894,2457,0,0,0,0,136,136,0.668971385,0.668971385,0,972,153.2222222,335.2498239,112392.4444,0,0,0,1,0,0,0,0,1,172.375,101.75,243,0,0,0,0,0,0,4,407,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5981070,4,4,643,972,643,0,160.75,321.5,972,0,243,486,270.0185753,1.337553314,854438.5714,1864251.595,5001297,3,979773,326591,561557.1926,975017,311,5981067,1993689,2649682.72,5001593,4759,0,0,0,0,136,136,0.668776657,0.668776657,0,972,179.4444444,365.450103,133553.7778,0,0,0,1,0,0,0,0,1,201.875,160.75,243,0,0,0,0,0,0,4,643,4,972,26883,220,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5983607,4,4,497,662,497,0,124.25,248.5,662,0,165.5,331,193.6958761,1.336986203,854801,1865678.679,5004861,3,978746,326248.6667,562120.0954,975327,299,5983604,1994534.667,2652142.899,5005150,3420,0,0,0,0,136,136,0.668493101,0.668493101,0,662,128.7777778,258.8434748,66999.94444,0,0,0,1,0,0,0,0,1,144.875,124.25,165.5,0,0,0,0,0,0,4,497,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5982269,4,4,423,972,423,0,105.75,211.5,972,0,243,486,233.1891127,1.337285234,854609.8571,1865644.91,5004547,4,977722,325907.3333,562477.8467,975400,275,5982265,1994088.333,2652377.304,5004855,2322,0,0,0,0,136,136,0.668642617,0.668642617,0,972,155,336.8026128,113436,0,0,0,1,0,0,0,0,1,174.375,105.75,243,0,0,0,0,0,0,4,423,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5980268,4,4,310,662,310,0,77.5,155,662,0,165.5,331,162.5345219,1.33773269,854324,1865547.524,5004122,3,976146,325382,562327.7668,974702,309,5980265,1993421.667,2652588.848,5004417,1449,0,0,0,0,136,136,0.668866345,0.668866345,0,662,108,231.670024,53671,0,0,0,1,0,0,0,0,1,121.5,77.5,165.5,0,0,0,0,0,0,4,310,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5979863,4,4,273,972,273,0,68.25,136.5,972,0,243,486,208.1987497,1.337823291,854266.1429,1865400.1,5003719,3,976144,325381.3333,562339.6394,974715,254,5979860,1993286.667,2652360.953,5004010,1430,0,0,0,0,136,136,0.668911646,0.668911646,0,972,138.3333333,325.4012907,105886,0,0,0,1,0,0,0,0,1,155.625,68.25,243,0,0,0,0,0,0,4,273,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5980074,4,4,401,972,401,0,100.25,200.5,972,0,243,486,229.5958211,1.337776088,854296.2857,1865259.893,5003444,3,976630,325543.3333,562181.3904,974694,279,5980071,1993357,2652013.227,5003728,1937,0,0,0,0,136,136,0.668888044,0.668888044,0,972,152.5555556,334.6875823,112015.7778,0,0,0,1,0,0,0,0,1,171.625,100.25,243,0,0,0,0,0,0,4,401,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5981841,4,4,752,972,752,0,188,376,972,0,243,486,288.2055875,1.337380917,854548.7143,1864944.464,5003141,3,978700,326233.3333,561148.4695,974188,341,5981838,1993946,2650981.374,5003439,4518,0,0,0,0,136,136,0.668690458,0.668690458,0,972,191.5555556,384.0648093,147505.7778,0,0,0,1,0,0,0,0,1,215.5,188,243,0,0,0,0,0,0,4,752,4,972,26883,222,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5978517,4,4,297,972,297,0,74.25,148.5,972,0,243,486,212.2599969,1.338124488,854073.8571,1865088.406,5002874,3,975643,325214.3333,562112.7006,974286,270,5978514,1992838,2651979.068,5003151,1364,0,0,0,0,136,136,0.669062244,0.669062244,0,972,141,326.7384275,106758,0,0,0,1,0,0,0,0,1,158.625,74.25,243,0,0,0,0,0,0,4,297,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5981130,4,4,434,972,434,0,108.5,217,972,0,243,486,235.0726368,1.337539896,854447.1429,1864932.112,5002638,5,978492,326164,562802.1053,976031,297,5981124,1993708,2651131.677,5002960,2460,0,0,0,0,136,136,0.668769948,0.668769948,0,972,156.2222222,337.9148479,114186.4444,0,0,0,1,0,0,0,0,1,175.75,108.5,243,0,0,0,0,0,0,4,434,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5978719,4,4,402,972,402,0,100.5,201,972,0,243,486,229.8151159,1.338079278,854102.7143,1864753.464,5002310,5,976409,325469.6667,561284.5977,973584,291,5978714,1992904.667,2651287.341,5002648,2844,0,0,0,0,136,136,0.669039639,0.669039639,0,972,152.6666667,334.7805251,112078,0,0,0,1,0,0,0,0,1,171.75,100.5,243,0,0,0,0,0,0,4,402,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
